CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
38.456.921/0001-36;2024-12-31;3;INFRACOMMERCE CXAAS S.A.;025747;DFP;145966;2025-03-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145966
38.456.921/0001-36;2024-12-31;4;INFRACOMMERCE CXAAS S.A.;025747;DFP;146181;2025-04-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146181
39.115.514/0001-28;2024-12-31;1;RUMO MALHA OESTE S.A.;017850;DFP;146019;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146019
39.580.673/0001-01;2024-12-31;1;BRK AMBIENTAL - REGIÃO METROPOLITANA DE MACEIÓ S.A.;026999;DFP;145772;2025-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145772
39.881.421/0001-04;2024-12-31;1;COMPANHIA ESTADUAL DE GERAÇÃO DE ENERGIA ELÉTRICA - CEEE-G;027154;DFP;145349;2025-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145349
40.159.947/0001-64;2024-12-31;1;HMOBI PARTICIPAÇÕES S.A.;025674;DFP;145931;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145931
40.337.136/0001-06;2024-12-31;1;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;026000;DFP;145465;2025-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145465
40.593.395/0001-06;2024-12-31;1;IFIN PARTICIPAÇÕES S.A.;026905;DFP;145914;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145914
40.997.635/0001-20;2024-12-31;1;PORTO DE VITORIA COMPANHIA SECURITIZADORA DE CREDITOS FINANC;026239;DFP;145996;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145996
41.052.420/0001-07;2024-12-31;1;SOLAR BEBIDAS S.A.;027014;DFP;145712;2025-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145712
41.096.674/0001-19;2024-12-31;1;CANTU STORE S.A.;026646;DFP;146075;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146075
41.335.131/0001-07;2024-12-31;1;MOTTU I S.A;026344;DFP;146034;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146034
41.508.382/0001-46;2024-12-31;1;RODOVIAS DO BRASIL HOLDING S.A.;026352;DFP;145709;2025-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145709
41.570.356/0001-48;2024-12-31;1;VRENTAL LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS S.A.;027235;DFP;146032;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146032
41.886.692/0001-02;2024-12-31;1;CONCESSIONARIA ROTA DE SANTA MARIA S.A;027294;DFP;145784;2025-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145784
42.150.391/0001-70;2024-12-31;1;BRASKEM S.A.;004820;DFP;145080;2025-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145080
42.233.757/0001-75;2024-12-31;1;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;026433;DFP;146018;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146018
42.278.291/0001-24;2024-12-31;1;LOG-IN LOGISTICA INTERMODAL S.A.;020710;DFP;145035;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145035
42.278.473/0001-03;2024-12-31;1;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;023590;DFP;145616;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145616
42.278.473/0001-03;2024-12-31;2;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;023590;DFP;145855;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145855
42.292.007/0001-74;2024-12-31;1;RIO+ SANEAMENTO BL 3 S.A.;027146;DFP;145619;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145619
42.310.775/0001-03;2024-12-31;1;ÁGUAS DO RIO 1 SPE S.A.;026735;DFP;145568;2025-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145568
42.331.462/0001-31;2024-12-31;1;EMBPAR PARTICIPAÇÕES S/A;015458;DFP;145125;2025-02-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145125
42.353.180/0001-35;2024-12-31;1;IGUÁ RIO DE JANEIRO S.A.;026727;DFP;145812;2025-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145812
42.500.384/0001-51;2024-12-31;1;SERENA ENERGIA S.A.;026441;DFP;144855;2025-02-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144855
42.644.220/0001-06;2024-12-31;1;ÁGUAS DO RIO 4 SPE S.A.;026743;DFP;145569;2025-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145569
42.737.954/0001-21;2024-12-31;1;INTER & CO, INC.;080217;DFP;144598;2025-02-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144598
42.771.949/0001-35;2024-12-31;1;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;024058;DFP;145723;2025-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145723
43.283.811/0001-50;2024-12-31;1;KALUNGA S.A;025631;DFP;145501;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145501
43.335.774/0001-86;2024-12-31;1;TRAVESSIA SECURITIZADORA DE CRÉDITOS MERCANTIS VI S.A.;026824;DFP;146055;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146055
43.470.988/0001-65;2024-12-31;1;EVEN CONSTRUTORA E INCORPORADORA S.A.;020524;DFP;145847;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145847
43.514.079/0001-81;2024-12-31;1;CLI SUL S.A.;027243;DFP;145147;2025-02-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145147
43.776.517/0001-80;2024-12-31;1;CIA SANEAMENTO BASICO EST SAO PAULO;014443;DFP;145721;2025-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145721
43.776.517/0001-80;2024-12-31;2;CIA SANEAMENTO BASICO EST SAO PAULO;014443;DFP;145751;2025-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145751
43.776.517/0001-80;2024-12-31;3;CIA SANEAMENTO BASICO EST SAO PAULO;014443;DFP;145844;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145844
43.948.405/0001-69;2024-12-31;1;LUPO S.A.;026506;DFP;145672;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145672
43.948.405/0001-69;2024-12-31;2;LUPO S.A.;026506;DFP;145743;2025-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145743
44.319.688/0001-42;2024-12-31;1;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;027421;DFP;145043;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145043
44.854.238/0001-50;2024-12-31;1;PARSAN S.A.;027448;DFP;145566;2025-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145566
45.242.914/0001-05;2024-12-31;1;C&A MODAS S.A.;024848;DFP;145051;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145051
45.365.558/0001-09;2024-12-31;1;VITTIA S.A.;025763;DFP;145389;2025-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145389
45.453.214/0001-51;2024-12-31;1;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;020346;DFP;145498;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145498
45.736.131/0001-70;2024-12-31;1;UNIDAS LOCADORA S.A.;027162;DFP;145505;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145505
45.987.245/0001-92;2024-12-31;1;BAHEMA EDUCAÇÃO S.A.;000701;DFP;146033;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146033
46.119.855/0001-37;2024-12-31;1;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;016241;DFP;145832;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145832
46.573.272/0001-81;2024-12-31;1;PORTO SAÚDE PARTICIPAÇÕES S.A.;027618;DFP;144784;2025-02-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144784
47.508.411/0001-56;2024-12-31;1;CIA BRASILEIRA DE DISTRIBUICAO;014826;DFP;144850;2025-02-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144850
47.509.120/0001-82;2024-12-31;1;BRADESCO LEASING S.A. ARREND MERCANTIL;019640;DFP;144774;2025-02-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144774
47.586.663/0001-01;2024-12-31;1;NOVA SOCIEDADE DE NAVEGAÇÃO S.A.;027081;DFP;145953;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145953
47.586.663/0001-01;2024-12-31;2;NOVA SOCIEDADE DE NAVEGAÇÃO S.A.;027081;DFP;145958;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145958
47.960.950/0001-21;2024-12-31;1;MAGAZINE LUIZA S.A.;022470;DFP;145377;2025-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145377
48.127.008/0001-40;2024-12-31;1;CONCESSIONÁRIA RODOVIAS DO SUL DE MINAS SPE S.A.;027596;DFP;146073;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146073
48.127.008/0001-40;2024-12-31;2;CONCESSIONÁRIA RODOVIAS DO SUL DE MINAS SPE S.A.;027596;DFP;146093;2025-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146093
48.127.012/0001-08;2024-12-31;1;CONCESSIONÁRIA RODOVIAS DO TRIÂNGULO SPE S.A.;027537;DFP;146065;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146065
48.127.012/0001-08;2024-12-31;2;CONCESSIONÁRIA RODOVIAS DO TRIÂNGULO SPE S.A.;027537;DFP;146187;2025-04-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146187
48.851.242/0001-15;2024-12-31;1;CONCESSIONARIA DAS RODOVIAS DO LESTE MS S/A;027790;DFP;146130;2025-04-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146130
49.263.189/0001-02;2024-12-31;1;HELBOR EMPREENDIMENTOS S.A.;020877;DFP;145613;2025-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145613
49.314.049/0001-08;2024-12-31;1;CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A;027464;DFP;145493;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145493
49.669.856/0001-43;2024-12-31;1;VESTE S.A. ESTILO;021440;DFP;145007;2025-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145007
50.399.553/0001-37;2024-12-31;1;CONCESSIONÁRIA RODOANEL NORTE SPE S.A.;027782;DFP;146082;2025-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146082
50.746.577/0001-15;2024-12-31;1;COSAN S.A.;019836;DFP;145271;2025-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145271
50.926.955/0001-42;2024-12-31;1;VULCABRAS S.A.;011762;DFP;145295;2025-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145295
50.926.955/0001-42;2024-12-31;2;VULCABRAS S.A.;011762;DFP;145825;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145825
51.128.999/0001-90;2024-12-31;1;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;021334;DFP;145890;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145890
51.136.974/0001-38;2024-12-31;1;EPR INFRAESTRUTURA PR S.A.;027715;DFP;146074;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146074
51.136.974/0001-38;2024-12-31;2;EPR INFRAESTRUTURA PR S.A.;027715;DFP;146119;2025-04-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146119
51.137.031/0001-20;2024-12-31;1;EPR LITORAL PIONEIRO S.A.;027723;DFP;146062;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146062
51.218.147/0001-93;2024-12-31;1;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;020494;DFP;144854;2025-02-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144854
51.218.147/0001-93;2024-12-31;2;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;020494;DFP;144915;2025-02-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144915
51.430.503/0001-38;2024-12-31;1;PORTO SERVIÇO S.A;027600;DFP;144786;2025-02-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144786
51.466.860/0001-56;2024-03-31;1;SAO MARTINHO S.A.;020516;DFP;139142;2024-06-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139142
51.742.485/0001-20;2024-12-31;1;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;027588;DFP;146076;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146076
51.928.174/0001-50;2024-12-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;013471;DFP;145466;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145466
52.017.473/0001-03;2024-12-31;1;AZEVEDO & TRAVASSOS ENERGIA S.A.;027626;DFP;146049;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146049
52.270.350/0001-71;2024-12-31;1;CIABRASF - CIA. BRASILEIRA DE SERVIÇOS FINANCEIROS S.A.;027634;DFP;145999;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145999
52.475.549/0001-36;2024-12-31;1;REAG WEALTH MANAGEMENT S.A.;027685;DFP;145971;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145971
52.548.435/0001-79;2024-12-31;1;JSL S.A.;022020;DFP;145722;2025-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145722
52.805.925/0001-03;2024-12-31;1;RDVC CITY S.A;027570;DFP;146004;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146004
52.810.883/0001-07;2024-12-31;1;REAG ASSET MANAGEMENT PART S.A.;027561;DFP;145970;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145970
52.841.191/0001-18;2024-12-31;1;REVEE S.A.;027650;DFP;146000;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146000
53.113.791/0001-22;2024-12-31;1;TOTVS S.A.;019992;DFP;144748;2025-02-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144748
53.153.938/0001-08;2024-12-31;1;COBASI COMÉRCIO DE PRODUTOS BÁSICOS E INDUSTRIALIZADOS S.A.;027766;DFP;145805;2025-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145805
56.444.250/0001-75;2024-12-31;1;HAUSCENTER SA;014850;DFP;146060;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146060
56.643.018/0001-66;2024-12-31;1;EUCATEX S.A. INDUSTRIA E COMERCIO;005770;DFP;145413;2025-03-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145413
56.720.428/0001-63;2024-12-31;1;ROMI S.A.;007510;DFP;144573;2025-02-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144573
56.720.428/0001-63;2024-12-31;2;ROMI S.A.;007510;DFP;144778;2025-02-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144778
56.992.423/0001-90;2024-12-31;1;BICICLETAS MONARK S.A.;001694;DFP;145531;2025-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145531
58.119.199/0001-51;2024-12-31;1;ODONTOPREV S.A.;020125;DFP;145038;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145038
58.430.828/0001-60;2024-12-31;1;BLAU FARMACÊUTICA S.A.;024627;DFP;145510;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145510
59.105.999/0001-86;2024-12-31;1;WHIRLPOOL S.A.;014346;DFP;145773;2025-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145773
59.285.411/0001-13;2024-12-31;1;BCO PAN S.A.;021199;DFP;144635;2025-02-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144635
59.418.806/0001-47;2024-12-31;1;TRACK & FIELD CO S.A.;025208;DFP;145274;2025-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145274
59.418.806/0001-47;2024-12-31;2;TRACK & FIELD CO S.A.;025208;DFP;145277;2025-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145277
59.546.515/0001-34;2024-12-31;1;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;027529;DFP;145447;2025-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145447
59.717.553/0001-02;2024-12-31;1;GRUPO MULTI S.A.;026034;DFP;145818;2025-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145818
59.789.545/0001-71;2024-12-31;1;POLPAR S.A.;013447;DFP;145497;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145497
59.981.829/0001-65;2024-12-31;1;RODOBENS SA;025801;DFP;145824;2025-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145824
60.398.369/0004-79;2024-12-31;1;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;009393;DFP;145408;2025-03-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145408
60.398.369/0004-79;2024-12-31;2;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;009393;DFP;145419;2025-03-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145419
60.444.437/0001-46;2024-12-31;1;LIGHT SERVICOS DE ELETRICIDADE S.A.;008036;DFP;145885;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145885
60.476.884/0001-87;2024-12-31;1;MAHLE METAL LEVE S.A.;008575;DFP;145430;2025-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145430
60.537.263/0001-66;2024-12-31;1;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;024953;DFP;145506;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145506
60.543.816/0001-93;2024-12-31;1;IGUATEMI S.A.;008672;DFP;144853;2025-02-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144853
60.651.809/0001-05;2024-12-31;1;SUZANO HOLDING S.A.;009067;DFP;145495;2025-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145495
60.665.981/0001-18;2024-12-31;1;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;026867;DFP;145681;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145681
60.730.348/0001-66;2024-12-31;1;CIA MELHORAMENTOS DE SAO PAULO;003654;DFP;145710;2025-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145710
60.746.948/0001-12;2024-12-31;1;BCO BRADESCO S.A.;000906;DFP;144634;2025-02-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144634
